PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,class,class_name
-5.846219,-2.3975813,-1.9356927,-1.9991467,-2.415188,0.372879,-0.12042848,6.0505915,2.469785,0.9169373,-3.3207114,2.7725332,-0.47871417,2.1816404,0.17308418,-1.4292492,3.063314,-0.51871574,-2.514198,-0.7593337,3.1538205,-0.081610575,0.60919285,1.3770154,0.07875667,-0.15046053,1.1697103,1.4794065,-1.588533,-1.927217,1.5370711,3.8223147,2.7225325,-2.1631844,-2.9223368,0.67776936,0.6880539,0.49041304,-0.17325772,-1.4013476,-0.57011145,0.014624864,-1.6251215,1.1810842,-0.99216086,0.22905499,-0.32515666,0.113092795,0.0840029,0.3408814,0,Airplane
1.8895891,8.734115,7.3774633,5.291558,5.196418,2.3093736,-3.2206504,-1.5220141,-4.0999436,-1.3904215,1.5688404,1.4318024,0.213705,2.147438,-0.23424205,0.008149979,1.9933934,0.8283649,1.3512875,-3.201934,0.72234696,-0.71759677,-2.874778,0.092154756,-0.07905036,-2.4319885,-1.8118583,-0.07865588,-0.046419613,-1.4898573,-1.2392843,-0.74705625,-1.0524087,-3.3423047,-0.11233047,0.51857316,-1.4582286,0.7359711,0.34229767,0.37750614,-1.812955,0.5523417,-2.4559538,-0.013741721,-1.2892238,0.6651805,-0.5789542,-1.7090929,-1.56765,-3.7452145,6,Frog
-12.345181,0.03928772,-2.5075276,-0.50477886,6.21608,-0.08242171,0.6017421,0.47692782,-1.4691504,-1.5416852,-1.355453,-0.57839084,3.6534238,0.61343735,1.8422166,2.1784256,-1.11208,-0.46716878,1.397547,-4.202313,-0.27463442,0.22625808,0.865136,0.8101869,-0.095929,1.4160731,-0.82091415,1.7230443,1.19599,-0.22984025,-0.49421534,-0.72087926,0.31446654,-0.14068377,1.4941509,0.79870194,0.8156966,0.3463241,-0.20614092,0.37848982,-0.4683393,-0.8474705,1.3333822,0.33344072,0.6628784,0.13947916,-0.8203075,-0.19405149,0.09977282,1.2670276,6,Frog
13.40597,-1.1761323,2.660432,-0.6849887,-0.73286855,7.596056,3.645302,0.07392665,-0.3577427,3.4986806,4.983463,2.2306273,0.22169608,2.367949,3.3939967,3.79011,-1.8002604,3.7966127,-3.7164383,-2.4569721,-1.1727055,-6.5398746,1.4207513,-1.77894,-0.5954679,-3.9019547,-1.8410642,-1.8751049,-0.25215253,1.5311204,-1.3069283,-3.6726942,1.2963381,-0.40768385,3.477483,0.9919472,-0.7147258,-0.159224,-0.5749825,0.09654178,1.6081694,1.1819472,1.7966285,-2.58933,1.0381849,-1.1659341,-0.81414765,1.3986808,-0.2312854,-1.3645409,9,Truck
14.619429,-10.859919,-6.49303,-3.188099,1.7202392,-7.607946,-3.1425636,-3.1169465,1.3868119,-0.98722357,-3.471337,-2.82689,2.0755818,0.9007576,3.1982944,-0.1344084,2.1736887,0.40584973,0.2185764,0.27924314,1.3557954,2.3994222,2.4345899,0.9705714,-0.8725918,-1.473628,-0.4185637,-1.3926687,2.6178312,-0.4175451,0.29854986,-1.0936513,0.29737043,1.109748,0.22767691,-2.2787836,-1.2560898,1.7341119,1.1922042,-1.5141277,0.43349633,3.1495192,-0.73547405,1.5756454,-0.34055847,-0.70447624,-1.5601195,-0.7743562,0.12634298,-0.49374482,0,Airplane
-0.59926826,-1.9722531,2.9808636,-4.6050687,0.95030403,-3.8275938,2.74708,3.7165196,3.0118983,1.5774864,-4.275709,0.24877743,-2.3638635,-1.6580204,1.0481873,-5.1035533,1.4918995,1.826568,-0.4494656,-1.1143148,-3.3454263,0.3270688,-1.0640942,0.45100695,-2.0798614,0.94205046,1.3948051,0.8794209,-0.7721688,-1.044062,0.9631416,1.0260428,-1.8294846,0.20046659,-0.51142263,-0.4344536,0.68120116,0.24187514,-1.9391584,0.3268887,-1.6070915,-0.05006327,-0.26194927,-2.4601429,1.520807,0.27818754,0.98329896,2.0710015,1.6624739,-0.77449787,9,Truck
-7.95496,-0.14437148,-3.5021024,-0.9384975,-4.9473557,4.066681,-2.8726404,1.7567955,1.9702866,4.4958677,1.1941662,2.4654,2.3084223,2.4386384,-1.2343885,-0.24167374,-0.19907509,-0.58101636,2.0168967,-2.049447,1.1955582,0.47634083,-0.53031105,0.6665881,-1.116996,-2.7917082,-1.0179577,0.1393431,-1.6215804,1.3651915,-0.06681646,-1.5352685,-0.7048378,0.09418813,-1.0017717,-2.8607173,-0.5282042,1.0182049,-0.27900773,2.936379,-2.0779767,-1.4434729,0.08151175,0.022262624,-0.3461579,-0.40640503,-2.7332745,0.5254212,-0.5277808,0.78092104,2,Bird
13.508565,-11.7963085,-7.5654693,-3.6345975,5.78776,-5.665234,-4.5071597,-3.3547626,-1.1136583,0.1108187,-2.7861001,3.1281023,1.38108,1.4653302,4.100692,-0.67085433,1.4546046,-0.50599986,1.8049358,-0.40769994,-0.6289912,-1.8911997,1.9455266,3.2999375,-0.65536183,-0.044738222,0.89185923,-0.2889159,1.8629211,1.3970258,0.06553241,-0.97373927,2.295401,1.6835176,-1.687133,-2.471198,-1.5459415,0.3172142,1.4413272,-1.1007361,1.8334253,-0.48712856,-2.8527942,-0.106058806,-1.3572158,-0.13771631,-2.5024142,-0.3838642,-0.39875156,0.08203055,8,Ship
-5.0167127,-1.7086433,1.6484641,-5.511067,-2.1532,1.2225236,-0.34962463,1.3515594,-1.0580482,1.1445446,1.3960271,-0.058661006,0.48555857,-2.3844142,2.5092607,-0.9363817,-1.6108525,-0.23716637,-0.3301604,-2.6191878,-1.3724638,1.3754263,1.8509747,0.80059355,0.5082347,1.2638497,-1.8113613,0.5895255,-0.026305472,0.6173158,1.707765,0.9040613,0.48260787,0.85416317,0.7737037,1.3951126,-0.55172074,0.4506528,-0.9469491,-0.03531343,0.43156382,0.31340033,0.79416454,-0.34506023,-0.20589572,-0.021903325,0.358612,-0.32538748,-0.16804695,-0.05104469,7,Horse
0.4265242,0.4446779,-9.274669,13.875944,-8.104739,6.109052,-0.54488766,0.7984561,4.0197635,5.7729974,-2.8719347,0.56886995,4.64675,5.3556285,-0.49773765,-6.314127,4.130031,-4.9220004,3.3208582,1.6147585,-0.34957388,-2.4474952,-5.140141,1.7270288,-0.88601434,2.417745,3.1216817,-0.25891656,-0.60472876,10.46825,-7.491649,4.4245358,0.85181516,4.732306,0.27850893,1.5106894,-2.7836328,2.5738347,2.0224035,2.302804,-3.1568534,-1.4015002,2.0487404,-1.3374512,-3.008181,0.79593456,0.7188947,-1.387961,1.4521291,-1.1039603,2,Bird
4.8201237,-1.5383005,5.809597,-1.2290627,-10.693507,2.2667415,4.5623507,1.7339109,-1.074272,0.19731355,-0.3323709,0.16587108,0.8993357,-0.93305993,2.076035,0.75372034,0.36932042,-1.4990611,-0.57308996,0.87750924,0.39879248,-2.865131,-0.9938739,0.23455891,-0.5712776,0.99863505,-2.2517464,1.503591,2.248015,1.4366676,-1.0355,-2.02046,-0.5802043,-0.6813915,1.6937919,-1.9258496,3.075219,1.1847044,-1.4864829,-0.55268884,0.8709149,-0.32410353,-1.6911865,1.3021332,-1.006451,-1.6843082,0.21433687,0.30386922,1.5194852,0.6996261,2,Bird
17.267126,13.974098,-1.494512,3.1255612,-1.2451468,-3.3264902,-2.752727,3.9969323,0.89327055,3.92067,0.5900766,2.596581,1.7272522,-3.8237157,2.7696755,-5.3296313,-7.312978,-1.935214,2.319613,-0.5417485,6.221841,-3.711504,5.7020416,8.291714,-0.07221062,0.64965725,-1.8649206,2.1696956,1.9860777,-0.97350645,6.7574925,2.5981295,4.020846,-2.2606647,5.0108137,-2.2345006,2.5586555,-3.3994782,-4.1819334,-0.6726992,-2.0326138,0.61605525,0.061682325,0.09016554,2.8467445,-1.951923,3.0197117,-2.563991,1.1271217,0.55861485,5,Dog
-9.779133,-1.3708909,5.443878,3.1214995,3.50522,-1.6736014,0.88781893,-0.61053115,-2.1008437,0.08776187,0.59821403,0.77696943,0.02762515,-2.1969202,1.276131,2.1075583,0.756287,0.033989854,2.0401912,-1.1453116,-1.785748,-1.4257245,-0.14537664,-0.88899684,0.82353693,0.7857678,0.36731777,-0.72543603,1.5724877,0.3707933,-0.4111008,-0.89487755,1.8290836,0.5246292,-1.4708067,-1.1537777,-0.30520415,0.66243124,0.91762656,0.22973849,-1.2974182,-0.6499881,0.835776,2.0577426,1.038828,1.4724854,0.34317973,0.9198859,0.29266125,-1.1830261,1,Automobile
-2.6909668,-6.3993077,1.1595073,7.792928,0.47371125,-1.6046484,-0.7191473,0.99420804,3.0783556,4.9577637,-1.0318209,-0.93626857,1.5967869,2.8081796,-3.430216,-0.08339813,1.8096719,-1.3601532,1.2266107,4.4365597,-4.45577,-0.13758156,-0.4647054,-0.3240706,-0.90561736,2.0141826,1.6297811,-1.0240628,0.0036551582,2.7321694,-0.79537517,1.8874807,2.0784988,0.28461748,1.7959262,0.22442228,-1.9404985,-0.76333,0.2522996,-3.0390074,-3.2742145,0.8773344,2.3265746,2.6052048,0.9168993,-0.13946415,-2.9439127,-0.6143835,-0.06682794,0.7734829,2,Bird
-1.6640241,11.476758,-9.516879,-1.5212356,3.066471,3.5162833,0.6710218,-5.4153576,5.230932,-1.2889334,-0.08949086,2.5692468,6.763971,-3.4951003,-1.0287575,-0.56899536,0.6009735,-2.5283577,-1.2117544,-1.6147994,-2.0173337,-0.09188794,-2.2189746,-4.639831,0.5931809,2.0060527,-1.0053048,-0.51449764,-2.168593,-2.3182352,-2.0274928,-0.04555766,-1.4678091,-2.5526383,1.3309249,0.035018362,2.177387,-2.5421546,1.042825,-1.9012163,4.0094166,-0.68143374,-2.675519,-0.44197235,3.203845,-0.1892028,0.78999573,1.0535946,-1.5369883,-1.1419487,6,Frog
3.5075057,6.907846,2.124723,7.831196,-3.33151,-0.8417261,-3.0032847,-6.646663,1.1672899,0.29600596,-3.2994576,-1.1146516,-1.615474,5.783238,-2.276488,-0.88556606,0.225198,-0.9945544,2.1486259,2.4271705,1.5918349,2.481404,1.0062712,-1.3276359,2.2958686,-2.2412918,-0.17257841,-3.782731,-1.1492434,1.2035638,1.8831211,0.6536574,-1.6786958,-1.3755583,-0.5294519,-0.8016923,-1.1931163,2.5497274,-2.6343765,0.28013748,2.0261157,1.2679487,1.1525743,0.7484044,1.164352,-1.5387429,-0.7953911,-2.899939,-1.3357582,0.6977728,2,Bird
2.8138454,7.8011713,2.9729183,-4.1122484,-4.133332,1.8561226,-2.2677307,-0.6024571,0.3247573,-0.07585786,-2.0879598,1.4470682,-0.9556199,1.3219872,1.2060895,-0.69046754,1.0619072,-2.9694312,-2.7666583,0.4820878,-2.2649488,-0.123398274,0.7256488,3.365105,-1.2252852,-1.8522855,0.67900187,4.2549253,-2.3686283,-1.1245663,-0.88697636,1.3716604,2.3000774,0.8344907,1.9335256,1.5748627,-0.8259112,1.9297726,-1.1833574,1.9407436,-0.5603283,0.007984651,-1.1091813,0.21916254,2.0819864,0.17511782,-0.2565273,-0.6862255,1.3872317,3.2616014,9,Truck
-12.729948,2.591335,-5.7184534,1.0763264,3.419634,0.32537034,1.9790046,-1.8774449,-0.25527775,-1.7018858,1.2866709,-3.4448638,-1.2416458,-0.23441072,-0.67722285,-0.4970463,0.6648589,0.6742869,4.486137,-1.6582023,-0.47201598,-1.6573625,-2.0703297,1.4700499,0.6710056,1.8788829,-0.044395935,0.5443008,0.07303343,0.0068836175,-1.1751837,-1.8193315,-1.7238659,0.7879172,2.8821802,0.3418989,1.7245067,0.5141121,1.2239002,1.279677,-1.1313692,0.66449606,1.0588679,0.01695303,0.57958144,-1.4818041,-1.1867758,-0.42263925,0.65249574,-0.3761906,6,Frog
-4.218365,4.2290125,-0.96515644,-4.213558,-1.9667859,-1.3368022,0.3993605,-3.2814999,-0.07156474,-4.2945423,-3.9015079,-0.9743767,1.0293218,-0.76626956,1.3336267,0.5323496,1.8964432,1.3641057,-5.238054,-0.341237,-0.08849231,-3.1615589,3.196939,3.331748,2.2972167,-0.98940045,-0.85891163,-1.180546,-0.46237305,0.8931852,0.06339274,0.6014628,1.4878527,-0.46714836,-1.8700554,0.52434254,-0.7628796,-0.0386494,-1.0836619,-1.2117932,0.92843777,0.3131389,0.9551814,2.173095,-1.059552,-0.42024305,0.11539148,-0.6536761,0.012727627,-0.72112334,2,Bird
0.927523,-0.7216126,4.4501004,0.17257684,-3.2082913,4.001062,-0.47654215,-2.120835,0.5815067,0.530869,-0.9793416,-2.3704886,0.044729162,-4.0268703,1.2059554,0.8487166,-3.3868837,0.17050189,-1.4838125,2.042115,0.14665036,-3.847413,-3.9403954,-0.8699333,0.64954627,-1.8930848,-0.58630246,-0.6012573,-0.26251653,0.32188514,-0.006190199,-2.3052416,-0.15164214,0.3268214,1.3311644,0.5461733,0.19617827,-0.48150706,0.39666206,0.4859706,-0.13030183,1.6844186,-1.5675871,0.048843324,0.27983317,1.2184066,-1.5684477,2.3210661,1.3210365,-0.35552257,3,Cat
-3.9703596,-7.5583425,6.295151,2.2252345,-0.35345274,-0.76448196,1.5150719,0.98612076,0.077019386,-0.8028975,-2.5546043,-1.4494014,1.2216201,2.2546434,0.37101462,-0.26670942,2.3191767,-1.9488518,-1.3198347,-1.2305098,0.84152216,1.2088966,0.74325806,-3.0466511,2.4754303,-0.511092,-0.7076761,1.8703419,0.5597491,-0.5598123,1.4988961,-0.47912142,-0.09701202,0.008658637,-1.1245915,-0.08739203,1.7637514,0.5342905,-0.49703765,-0.33819872,0.23259766,1.553548,-0.7622707,-2.5691178,-0.33092502,0.040310007,1.6704746,-1.5535076,-0.94670415,-0.913524,0,Airplane
24.057594,1.5897481,-7.7925553,1.2324549,10.687418,15.719489,5.745287,10.220086,-1.5889693,-4.9884415,-11.655995,1.0523655,-4.0187645,2.8440945,-1.9846328,8.112653,-11.510526,1.5203462,5.520957,3.4690406,2.3757,-2.408764,-2.003301,5.679722,2.339267,-2.81388,-6.616899,1.60756,0.6926095,3.8498886,1.9788146,3.3316073,-0.6798054,-2.4598758,-1.1820334,0.23033434,0.41595635,4.258392,-0.5271529,-2.9371052,0.26225185,-1.0653445,1.06231,-0.35681581,-3.5246816,-0.3067101,-0.88538665,2.5057058,-0.21083346,-0.66653633,3,Cat
13.088985,-4.5735865,5.3265014,-3.6665838,2.2967346,0.63655823,0.18874688,-0.24865508,2.285279,-1.5352812,-0.52110136,1.2000072,3.3771594,-1.037398,-3.7855988,1.6558979,-0.90722585,3.050865,-0.06709044,0.70047104,3.5808449,5.866704,-2.9503078,-0.53923815,2.69222,0.34122738,2.631523,-4.0847583,2.5927074,4.25908,-0.25692415,0.647376,-0.7127728,-1.2867924,0.95944655,0.34464285,1.872221,0.3366185,-1.0593145,2.8196058,1.7391202,0.26084435,-0.29760343,-0.5413907,-0.7726065,-1.1191298,1.2287359,-1.995816,0.5051789,-1.9338216,9,Truck
1.8693364,-2.2004874,6.0188513,2.704795,-2.7579188,-0.6700612,1.204852,3.1048388,5.1102896,-1.3541352,-2.4333966,-5.033016,6.1604886,2.6963134,2.1759,1.3786222,1.8674321,0.024769219,-4.581117,1.417366,-0.15740071,1.0432318,1.7770387,2.6475284,0.44641528,-0.5400612,-0.91895926,-2.0010839,0.9231964,-0.952024,0.49422485,-2.576951,1.357058,-1.5560204,2.492237,-1.8193733,-0.05347193,0.20430817,-0.77523345,-1.9583807,-2.2960935,1.9591097,1.8061084,-1.4992982,0.81504595,0.46007648,-1.1437356,3.4711156,-1.2310529,-0.19085996,8,Ship
2.9698074,6.9243007,-4.127646,-11.824443,5.4996567,0.7582318,0.5108908,5.672586,3.1198092,0.1177956,-2.5305157,3.9513311,2.508835,-0.7669149,1.5841047,0.7494316,1.7331975,-4.393629,-1.0250859,5.428645,1.592497,1.8462194,-1.1574618,-1.913705,0.63277197,-1.0199091,1.699312,-0.19621468,1.2412546,2.2194383,-2.0268776,0.62542665,1.4511247,1.6298271,-0.41875297,-0.28069693,1.5721961,-0.09155439,1.4350498,-2.386274,3.0821886,-0.03675218,-0.62664646,4.182247,0.8069332,0.72403955,0.44625953,0.590671,-0.60248685,-0.8751257,7,Horse
2.4703426,-14.455739,-4.091244,-0.7965304,3.436577,1.4593015,-2.7398646,-1.8796303,-2.1133466,-2.8192296,3.3114758,-1.2808756,-0.49515897,1.2426485,0.88003224,-1.7131071,-2.278493,-0.83451754,-1.001058,-1.8361704,-0.76393366,-0.2418589,-0.31964505,0.7818514,-0.80477077,-1.1970487,0.8640387,-0.3645191,0.22611839,-1.1768862,-0.2623498,0.36880308,-0.057640806,-1.2644148,1.0430785,-1.2120486,-0.9272709,-1.1928108,0.9775588,0.34087247,0.46843266,0.50160027,-0.6647999,2.0458853,1.1002015,0.79856277,0.18427332,-0.39745504,-0.07244701,1.5500205,8,Ship
8.031518,-19.489475,-3.2468429,0.82873213,-0.9567935,4.817471,-3.3635771,1.8823599,-1.0792075,-6.144961,2.4908237,-2.6157138,-0.848413,-2.092323,-2.093735,-0.84814894,4.662668,0.059832763,-1.461012,0.32280743,-0.88797027,1.444191,-0.79811704,-0.92587596,-1.4904987,0.19528505,0.46859664,4.8648653,-1.591537,-3.300267,-1.0208333,-3.3344676,-0.9867084,-0.12551898,-0.15553896,0.0625114,-0.54065984,-2.6391728,-2.7944863,-0.5205372,-0.1313992,-0.98469883,1.0002148,-0.57703465,1.2909766,2.118419,-1.0663637,0.46675533,-1.4043165,0.42699218,8,Ship
-11.453206,-4.2614503,-0.11037849,-2.054231,-2.3635125,-0.14715464,-4.3058295,1.5854679,1.6394333,1.8179908,-1.7438793,0.699542,0.8592409,0.62886864,1.490913,0.68622136,-0.09227815,-1.1033876,1.4513505,-0.9454229,0.0022161081,-0.5091747,-0.64769804,-0.862299,-0.36969686,1.1924342,-0.73946834,1.2485546,0.6225345,0.38786772,-1.0274618,0.88193154,-0.5564119,-0.028278528,-0.48247936,1.2464504,-0.81890446,0.3672279,0.36556214,-0.1875648,-0.24765283,0.47923782,-0.54777384,1.4872102,0.161355,0.70452696,1.4867364,0.17759186,-0.15366085,0.16285764,4,Deer
2.0211902,1.2975596,4.580815,7.389965,5.87288,-7.551279,4.1638217,-5.1940136,1.2727056,2.245551,3.523733,-4.886259,-0.452578,0.058227338,1.8744305,2.638682,-1.356191,-3.4074779,-0.36753437,7.7127976,0.9885696,-0.99896884,0.010763037,-0.8498017,2.6741478,-5.313637,1.8563299,-1.1186441,2.0458019,1.0800295,2.4312403,-0.12222408,-0.582663,-0.14465237,-0.36246032,-0.030909529,1.6688247,-0.912231,-0.8321471,-0.46643052,0.60175604,-1.0283198,1.8904898,1.1710097,-1.3842274,1.1215657,1.7366314,-0.4538854,-1.5342028,-1.5554352,0,Airplane
1.3930418,-6.2913513,5.3279586,-0.16789454,-1.693613,0.535654,0.95935273,2.6099691,2.2670867,1.6999964,-0.9486722,1.3143293,-0.34880394,-4.166913,-2.2218354,-1.0000257,1.2573519,-0.73478216,0.39522383,0.6894073,0.88438976,0.7802583,-2.5543728,-2.0252469,0.14732705,0.8654264,-1.7812288,1.459815,0.8086364,-0.49527735,0.76595944,-0.29866993,-0.33533743,-0.8453753,-1.0095061,0.5090093,0.67852557,0.7464684,1.765525,-1.4081494,-0.46501216,-1.0315973,-0.9664361,-0.60283375,0.4920855,0.24004883,0.5372635,1.079443,1.1208624,1.2935565,1,Automobile
-0.6084744,-7.473498,-5.42552,1.3233738,1.9930615,0.3409055,5.742696,0.93535966,-3.0415506,4.9225492,-1.3095497,-2.80811,2.3991234,-1.6461303,-1.3076717,-1.54676,-1.3204631,1.0292895,-4.9725404,1.9704636,-0.44361186,1.5579345,1.0636986,-0.62230784,-3.4195592,-1.7227099,1.7074425,-1.7117072,-2.6524606,-0.041526765,-0.3573796,0.750371,-0.087779686,-0.40967327,2.5555675,-0.12871271,-0.96085775,-1.5857499,-4.553814,1.3069363,0.8976759,2.303335,0.5819756,1.8829255,0.69798374,0.43775108,-1.011162,-0.6518611,-0.8875642,-1.3594428,8,Ship
6.092374,2.3431492,0.10848032,-5.5294027,-5.6515985,2.1978369,3.6253822,-0.68657905,-7.2280755,0.08353136,-0.59139305,1.9076982,1.8076869,0.67854524,3.2974164,0.6329424,-0.3004012,-1.8096818,-0.274818,3.7098742,-1.1352721,-0.6238701,-4.5260096,1.427143,2.9715257,-3.2853286,-0.49456263,2.411821,1.3570001,2.7454326,4.583504,1.6262342,0.229437,-0.37962356,1.634268,0.026929697,0.55315274,-0.83966607,0.15171424,0.4942061,-0.22265653,0.18889529,0.52915573,0.89366025,-0.9546054,1.116235,-1.007704,-1.1181766,0.7769987,-0.36700183,2,Bird
-3.7143776,-0.09771032,1.8068652,-0.9741012,-1.7282747,0.09845023,3.5961256,3.4611244,-5.8374157,-1.7252693,-2.7221792,-1.0651202,2.570864,1.6488105,0.94505906,-2.0123763,-4.7586913,-1.2441638,2.6296775,-1.9055367,3.6683166,0.9071694,-2.2927837,-2.522747,-0.76101744,-0.7067487,2.0712676,0.42526585,-0.32731363,1.754274,0.79991764,-1.9139452,-0.5321313,0.12589462,0.25970685,-1.155233,-0.7508977,-0.31631306,0.30642027,-1.5807507,-0.08127967,3.1362257,-1.2989789,-0.7421615,1.6298854,-0.424056,1.1902252,-1.0645084,-1.4743379,-0.98277795,7,Horse
17.38423,-15.34893,-7.1477647,3.8761737,0.4448071,2.9363852,2.569134,1.2323676,-2.6613245,-9.8028965,-0.61041784,0.9689352,-5.151635,-1.6442891,-1.4444286,-4.74442,8.992706,3.4001343,1.5935261,2.8981316,-2.2403955,-1.2964231,2.7505867,0.7629175,-2.3489823,-1.6167806,4.2588973,3.943692,-1.2601244,-1.2024302,-4.990153,1.860419,-2.455434,2.0050402,-4.471793,2.331654,-0.62711257,-2.1765769,-1.9991199,5.155049,-1.7396841,5.709708,1.4112291,-4.2229505,0.708178,-0.42461506,-0.049921893,-0.21860294,-2.142763,3.897734,9,Truck
0.022166653,8.7269745,0.6559852,4.9189,0.016030187,-6.4928794,2.4115915,-9.18009,-3.8952575,-0.055880718,-0.4891098,-1.2843263,-4.740632,-2.3471913,-2.108267,1.5819076,-2.4417386,3.0051315,-1.0194297,-0.30336115,0.49798563,1.8957363,0.05326316,-1.3138489,2.9315102,-0.75703335,2.4465504,-0.05458236,-0.86477745,-2.9678028,-0.17277554,-1.8402892,1.4103084,-3.2699163,-1.3139671,-0.62526023,-1.925192,-0.060267914,1.9193304,0.31535703,0.0066749267,-1.3885285,1.1073184,0.14034161,-0.2923208,0.19296056,-1.3948523,0.5348979,-1.7662686,1.3453493,3,Cat
1.635058,10.184649,-11.972205,25.720745,9.99981,7.167899,9.203388,-9.225113,0.92962384,0.6230297,-2.3841228,-4.58077,7.451584,-4.4544635,-0.9478827,-0.6659878,8.206779,4.2166085,-10.771382,3.5740714,-4.36167,3.305347,5.1200814,4.203145,-3.9669468,4.2969985,3.2176216,-2.0621834,-1.3457329,-0.65755254,3.6825085,-0.4091883,-7.4607015,2.1721835,-1.3922565,1.574221,2.6415827,-1.8513898,-6.14061,-3.7161722,2.0757005,-2.424983,-6.1735196,-0.5924876,-1.3269637,5.1698823,0.81188226,-0.7862579,5.3309298,-4.304479,6,Frog
11.484856,-2.2423375,12.669254,-0.93720317,4.4508004,0.40490335,-2.9349282,-2.2180874,3.381796,2.964503,-0.97359043,0.47828314,2.8636558,3.4781868,1.0881141,-2.022257,2.4704041,2.7573059,0.8265219,1.6212963,-0.05125474,0.67566705,-1.6266458,1.3259486,2.3732214,0.8533747,-2.145495,0.25886208,-2.0468147,-1.2781768,0.85628164,-1.8055806,-3.2647822,-0.7049378,1.6617851,-1.1456035,2.0607367,0.8750612,1.9672292,-0.02758854,0.11526689,1.490924,4.096713,-1.498627,-0.73185956,-0.12697075,-1.3764812,-1.1192783,0.42899022,0.9642561,1,Automobile
5.2660675,-8.429233,3.060825,-4.58234,0.30778453,-0.46256042,-4.467922,-1.7951467,4.010975,0.40394738,-1.6559311,-2.0613728,0.69683915,6.1614923,1.2470611,1.0909268,1.5694225,0.5945732,-1.5744568,-0.86240095,-0.6702891,-0.27927756,2.5574548,0.49156255,1.3671068,0.27275196,0.6771061,-0.30506375,1.3389633,-0.12140982,-0.07640432,-1.8863131,-0.83153826,-0.59071326,-1.0778219,0.3564354,1.3098366,0.938365,1.3567122,-0.86985576,1.6724385,-2.046282,0.74908,-1.6196223,0.8375249,0.67727923,-0.04371866,0.56710345,0.7513586,0.46943432,9,Truck
14.430349,-5.191059,3.469656,-3.2364464,-5.384446,1.4241991,2.697943,-4.070057,-2.6297295,-1.4042492,-1.602174,-2.4223812,1.1731919,1.7863288,0.6714457,-3.6273816,-1.296481,0.5080452,-0.868447,-1.3601259,-0.52365994,-0.5809129,-0.5480899,-6.392592,-0.34091583,2.5779119,-0.3627378,-0.075748034,-1.3658731,-1.0650647,-0.6558084,-1.5287639,-1.9500291,-0.27294424,-1.5561451,0.10473403,0.6056858,-1.309735,1.3908142,0.39802226,-0.69772977,0.24935438,-0.023688715,-0.4581366,-0.3987584,-0.86088794,0.28337514,0.24829061,0.45900947,0.28602797,0,Airplane
7.674424,2.230787,2.3165092,2.8411539,-1.3382655,-5.119652,-0.6719932,1.4259512,2.5747907,-2.3260767,2.1382122,0.42081833,5.09319,-7.2530413,-9.520626,1.6290623,-1.0493897,-2.415068,-0.87897223,1.1080358,1.5769451,6.249886,0.22766215,-2.5734224,5.5250945,-0.5604607,1.3134146,-1.3063,-0.7005802,2.4517655,1.2477419,-0.20306604,-1.3055514,0.3143828,-0.51521903,2.5475235,2.1327195,-2.6044607,1.5122811,3.2154167,1.2016807,0.9593398,-1.1473992,1.2668637,-3.6043818,-2.617942,-0.56971705,1.750722,-0.18221268,1.222345,7,Horse
-4.5971465,4.75237,0.37017712,-0.9717247,0.3807208,1.1001496,-2.2168396,3.113137,-5.4385276,1.2128866,2.7856245,0.84828675,-2.6189377,2.4634607,-1.5528202,-1.1218382,-0.12229406,-2.6426558,-0.06445262,-0.30747065,1.6639457,2.4887652,-3.114264,-0.25461826,-2.7110758,-0.5473563,-1.7608807,-2.213511,-0.50490606,-0.7987018,-1.1506877,-1.1508356,-1.8236511,-0.4442209,-0.24095248,-0.9454222,-1.7722272,-0.27668366,0.26618642,0.1501424,-1.8068016,0.50301653,1.77196,-0.12561963,-0.9097182,-0.6826017,-1.7897643,0.25603363,0.6601189,-0.77490413,3,Cat
6.8351517,-4.1662645,-2.5428853,2.605896,-1.490493,11.266727,-1.352172,-4.38756,-0.80375195,-0.24290295,4.5467687,-1.2613989,-1.8312666,-2.3381755,2.1609347,-1.7821207,-3.901398,0.08204332,1.5185534,2.2098277,2.5670075,0.6491239,0.7275606,1.2873204,2.2359452,2.282019,0.33421186,-1.897961,-2.161674,-0.29245317,1.4903963,2.064204,4.135972,1.8735363,-1.950834,2.2355485,0.33332083,-2.046104,-0.16413309,1.615085,-1.517436,-0.47225508,-2.3339617,1.3334476,-1.0238452,1.2187681,2.5167167,-0.6404781,-0.93104887,1.4580958,7,Horse
